,Date,VS,Winner,Scoreline,Series Type,Map,Player,Agent,R,ACS,K,D,A,KD +/-,KAST,ADR,HS%,FK,FD,FKFD +/-,R_all,R_attack,R_defend,ACS_all,ACS_attack,ACS_defend,K_all,K_attack,K_defend,D_all,D_attack,D_defend,A_all,A_attack,A_defend,KD +/-_all,KD +/-_attack,KD +/-_defend,KAST_all,KAST_attack,KAST_defend,ADR_all,ADR_attack,ADR_defend,HS%_all,HS%_attack,HS%_defend,FK_all,FK_attack,FK_defend,FD_all,FD_attack,FD_defend,FKFD +/-_all,FKFD +/-_attack,FKFD +/-_defend,Team
275,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,aspas ,-,"1.08
1.83
0.65","276
519
136","16
11
5","17
6
11","5
3
2","-1
+5
-6","74%
100%
58%","172
313
90","27%
36%
14%","3
3
0","2
0
2","+1
+3
-2",1.08,1.83,0.65,276,519,136,16,11,5,17,6,11,5,3,2,-1,+5,-6,74%,100%,58%,172,313,90,27%,36%,14%,3,3,0,2,0,2,+1,+3,-2,LOUD
276,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,saadhak ,-,"0.81
0.50
0.99","148
109
172","10
2
8","15
6
9","7
3
4","-5
-4
-1","63%
86%
50%","95
73
108","8%
10%
7%","2
1
1","3
2
1","-1
-1
0",0.81,0.50,0.99,148,109,172,10,2,8,15,6,9,7,3,4,-5,-4,-1,63%,86%,50%,95,73,108,8%,10%,7%,2,1,1,3,2,1,-1,-1,0,LOUD
277,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,tuyz ,-,"0.78
0.50
0.95","134
48
185","9
2
7","15
5
10","7
1
6","-6
-3
-3","58%
43%
67%","74
19
106","15%
50%
13%","3
0
3","0
0
0","+3
0
+3",0.78,0.50,0.95,134,48,185,9,2,7,15,5,10,7,1,6,-6,-3,-3,58%,43%,67%,74,19,106,15%,50%,13%,3,0,3,0,0,0,+3,0,+3,LOUD
278,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,Less ,-,"0.73
0.54
0.85","150
103
179","11
3
8","16
6
10","3
0
3","-5
-3
-2","53%
29%
67%","111
61
140","28%
25%
30%","1
0
1","2
0
2","-1
0
-1",0.73,0.54,0.85,150,103,179,11,3,8,16,6,10,3,0,3,-5,-3,-2,53%,29%,67%,111,61,140,28%,25%,30%,1,0,1,2,0,2,-1,0,-1,LOUD
279,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,cauanzin ,-,"0.66
0.48
0.77","146
80
186","9
2
7","17
6
11","4
1
3","-8
-4
-4","63%
71%
58%","94
46
122","31%
0%
50%","2
0
2","1
1
0","+1
-1
+2",0.66,0.48,0.77,146,80,186,9,2,7,17,6,11,4,1,3,-8,-4,-4,63%,71%,58%,94,46,122,31%,0%,50%,2,0,2,1,1,0,+1,-1,+2,LOUD
280,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,nobody ,Skye,"1.52
1.39
1.75","302
283
336","22
13
9","11
7
4","4
3
1","+11
+6
+5","89%
92%
86%","206
202
212","34%
29%
42%","0
0
0","0
0
0","0
0
0",1.52,1.39,1.75,302,283,336,22,13,9,11,7,4,4,3,1,+11,+6,+5,89%,92%,86%,206,202,212,34%,29%,42%,0,0,0,0,0,0,0,0,0,EDward Gaming
281,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,Smoggy ,Raze,"1.17
1.18
1.17","216
240
176","15
10
5","13
9
4","8
5
3","+2
+1
+1","79%
75%
86%","141
148
129","20%
21%
18%","3
2
1","3
2
1","0
0
0",1.17,1.18,1.17,216,240,176,15,10,5,13,9,4,8,5,3,+2,+1,+1,79%,75%,86%,141,148,129,20%,21%,18%,3,2,1,3,2,1,0,0,0,EDward Gaming
282,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,ZmjjKK ,Jett,"1.17
1.17
1.19","280
301
245","20
14
6","12
8
4","4
2
2","+8
+6
+2","74%
67%
86%","176
189
154","18%
28%
0%","4
3
1","5
3
2","-1
0
-1",1.17,1.17,1.19,280,301,245,20,14,6,12,8,4,4,2,2,+8,+6,+2,74%,67%,86%,176,189,154,18%,28%,0%,4,3,1,5,3,2,-1,0,-1,EDward Gaming
283,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,CHICHOO ,Cypher,"1.07
1.04
1.13","149
115
208","11
6
5","8
4
4","3
2
1","+3
+2
+1","95%
92%
100%","95
62
153","21%
13%
28%","1
0
1","1
1
0","0
-1
+1",1.07,1.04,1.13,149,115,208,11,6,5,8,4,4,3,2,1,+3,+2,+1,95%,92%,100%,95,62,153,21%,13%,28%,1,0,1,1,1,0,0,-1,+1,EDward Gaming
284,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,Haodong ,Omen,"1.02
1.13
0.82","175
191
150","12
8
4","11
7
4","13
11
2","+1
+1
0","79%
83%
71%","117
132
90","29%
35%
20%","0
0
0","2
1
1","-2
-1
-1",1.02,1.13,0.82,175,191,150,12,8,4,11,7,4,13,11,2,+1,+1,0,79%,83%,71%,117,132,90,29%,35%,20%,0,0,0,2,1,1,-2,-1,-1,EDward Gaming
285,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,aspas ,Neon,"1.08
1.83
0.65","276
519
136","16
11
5","17
6
11","5
3
2","-1
+5
-6","74%
100%
58%","172
313
90","27%
36%
14%","3
3
0","2
0
2","+1
+3
-2",1.08,1.83,0.65,276,519,136,16,11,5,17,6,11,5,3,2,-1,+5,-6,74%,100%,58%,172,313,90,27%,36%,14%,3,3,0,2,0,2,+1,+3,-2,LOUD
286,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,saadhak ,Viper,"0.81
0.50
0.99","148
109
172","10
2
8","15
6
9","7
3
4","-5
-4
-1","63%
86%
50%","95
73
108","8%
10%
7%","2
1
1","3
2
1","-1
-1
0",0.81,0.50,0.99,148,109,172,10,2,8,15,6,9,7,3,4,-5,-4,-1,63%,86%,50%,95,73,108,8%,10%,7%,2,1,1,3,2,1,-1,-1,0,LOUD
287,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,tuyz ,Omen,"0.78
0.50
0.95","134
48
185","9
2
7","15
5
10","7
1
6","-6
-3
-3","58%
43%
67%","74
19
106","15%
50%
13%","3
0
3","0
0
0","+3
0
+3",0.78,0.50,0.95,134,48,185,9,2,7,15,5,10,7,1,6,-6,-3,-3,58%,43%,67%,74,19,106,15%,50%,13%,3,0,3,0,0,0,+3,0,+3,LOUD
288,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,Less ,Killjoy,"0.73
0.54
0.85","150
103
179","11
3
8","16
6
10","3
0
3","-5
-3
-2","53%
29%
67%","111
61
140","28%
25%
30%","1
0
1","2
0
2","-1
0
-1",0.73,0.54,0.85,150,103,179,11,3,8,16,6,10,3,0,3,-5,-3,-2,53%,29%,67%,111,61,140,28%,25%,30%,1,0,1,2,0,2,-1,0,-1,LOUD
289,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,1 Lotus,cauanzin ,Skye,"0.66
0.48
0.77","146
80
186","9
2
7","17
6
11","4
1
3","-8
-4
-4","63%
71%
58%","94
46
122","31%
0%
50%","2
0
2","1
1
0","+1
-1
+2",0.66,0.48,0.77,146,80,186,9,2,7,17,6,11,4,1,3,-8,-4,-4,63%,71%,58%,94,46,122,31%,0%,50%,2,0,2,1,1,0,+1,-1,+2,LOUD
290,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,nobody ,Skye,"1.52
1.39
1.75","302
283
336","22
13
9","11
7
4","4
3
1","+11
+6
+5","89%
92%
86%","206
202
212","34%
29%
42%","0
0
0","0
0
0","0
0
0",1.52,1.39,1.75,302,283,336,22,13,9,11,7,4,4,3,1,+11,+6,+5,89%,92%,86%,206,202,212,34%,29%,42%,0,0,0,0,0,0,0,0,0,EDward Gaming
291,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,Smoggy ,Raze,"1.17
1.18
1.17","216
240
176","15
10
5","13
9
4","8
5
3","+2
+1
+1","79%
75%
86%","141
148
129","20%
21%
18%","3
2
1","3
2
1","0
0
0",1.17,1.18,1.17,216,240,176,15,10,5,13,9,4,8,5,3,+2,+1,+1,79%,75%,86%,141,148,129,20%,21%,18%,3,2,1,3,2,1,0,0,0,EDward Gaming
292,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,ZmjjKK ,Jett,"1.17
1.17
1.19","280
301
245","20
14
6","12
8
4","4
2
2","+8
+6
+2","74%
67%
86%","176
189
154","18%
28%
0%","4
3
1","5
3
2","-1
0
-1",1.17,1.17,1.19,280,301,245,20,14,6,12,8,4,4,2,2,+8,+6,+2,74%,67%,86%,176,189,154,18%,28%,0%,4,3,1,5,3,2,-1,0,-1,EDward Gaming
293,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,CHICHOO ,Cypher,"1.07
1.04
1.13","149
115
208","11
6
5","8
4
4","3
2
1","+3
+2
+1","95%
92%
100%","95
62
153","21%
13%
28%","1
0
1","1
1
0","0
-1
+1",1.07,1.04,1.13,149,115,208,11,6,5,8,4,4,3,2,1,+3,+2,+1,95%,92%,100%,95,62,153,21%,13%,28%,1,0,1,1,1,0,0,-1,+1,EDward Gaming
294,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,Haodong ,Omen,"1.02
1.13
0.82","175
191
150","12
8
4","11
7
4","13
11
2","+1
+1
0","79%
83%
71%","117
132
90","29%
35%
20%","0
0
0","2
1
1","-2
-1
-1",1.02,1.13,0.82,175,191,150,12,8,4,11,7,4,13,11,2,+1,+1,0,79%,83%,71%,117,132,90,29%,35%,20%,0,0,0,2,1,1,-2,-1,-1,EDward Gaming
295,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,aspas ,Neon,"1.08
1.83
0.65","276
519
136","16
11
5","17
6
11","5
3
2","-1
+5
-6","74%
100%
58%","172
313
90","27%
36%
14%","3
3
0","2
0
2","+1
+3
-2",1.08,1.83,0.65,276,519,136,16,11,5,17,6,11,5,3,2,-1,+5,-6,74%,100%,58%,172,313,90,27%,36%,14%,3,3,0,2,0,2,+1,+3,-2,LOUD
296,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,saadhak ,Viper,"0.81
0.50
0.99","148
109
172","10
2
8","15
6
9","7
3
4","-5
-4
-1","63%
86%
50%","95
73
108","8%
10%
7%","2
1
1","3
2
1","-1
-1
0",0.81,0.50,0.99,148,109,172,10,2,8,15,6,9,7,3,4,-5,-4,-1,63%,86%,50%,95,73,108,8%,10%,7%,2,1,1,3,2,1,-1,-1,0,LOUD
297,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,tuyz ,Omen,"0.78
0.50
0.95","134
48
185","9
2
7","15
5
10","7
1
6","-6
-3
-3","58%
43%
67%","74
19
106","15%
50%
13%","3
0
3","0
0
0","+3
0
+3",0.78,0.50,0.95,134,48,185,9,2,7,15,5,10,7,1,6,-6,-3,-3,58%,43%,67%,74,19,106,15%,50%,13%,3,0,3,0,0,0,+3,0,+3,LOUD
298,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,Less ,Killjoy,"0.73
0.54
0.85","150
103
179","11
3
8","16
6
10","3
0
3","-5
-3
-2","53%
29%
67%","111
61
140","28%
25%
30%","1
0
1","2
0
2","-1
0
-1",0.73,0.54,0.85,150,103,179,11,3,8,16,6,10,3,0,3,-5,-3,-2,53%,29%,67%,111,61,140,28%,25%,30%,1,0,1,2,0,2,-1,0,-1,LOUD
299,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,2 Fracture,cauanzin ,Skye,"0.66
0.48
0.77","146
80
186","9
2
7","17
6
11","4
1
3","-8
-4
-4","63%
71%
58%","94
46
122","31%
0%
50%","2
0
2","1
1
0","+1
-1
+2",0.66,0.48,0.77,146,80,186,9,2,7,17,6,11,4,1,3,-8,-4,-4,63%,71%,58%,94,46,122,31%,0%,50%,2,0,2,1,1,0,+1,-1,+2,LOUD
300,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,nAts ,-,"1.26
0.95
1.58","287
282
292","26
12
14","18
12
6","6
2
4","+8
0
+8","81%
69%
92%","201
187
216","20%
21%
19%","5
2
3","0
0
0","+5
+2
+3",1.26,0.95,1.58,287,282,292,26,12,14,18,12,6,6,2,4,+8,0,+8,81%,69%,92%,201,187,216,20%,21%,19%,5,2,3,0,0,0,+5,+2,+3,Team Liquid
301,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,Sayf ,-,"1.18
0.91
1.45","214
209
221","21
10
11","14
10
4","1
1
0","+7
0
+7","77%
77%
77%","129
131
127","20%
21%
17%","5
2
3","6
5
1","-1
-3
+2",1.18,0.91,1.45,214,209,221,21,10,11,14,10,4,1,1,0,+7,0,+7,77%,77%,77%,129,131,127,20%,21%,17%,5,2,3,6,5,1,-1,-3,+2,Team Liquid
302,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,soulcas ,-,"1.03
1.01
1.05","168
186
151","16
9
7","16
9
7","3
1
2","0
0
0","73%
69%
77%","107
123
91","31%
45%
16%","2
1
1","1
1
0","+1
0
+1",1.03,1.01,1.05,168,186,151,16,9,7,16,9,7,3,1,2,0,0,0,73%,69%,77%,107,123,91,31%,45%,16%,2,1,1,1,1,0,+1,0,+1,Team Liquid
303,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,Jamppi ,-,"0.94
0.64
1.23","198
107
289","18
5
13","20
11
9","11
4
7","-2
-6
+4","73%
54%
92%","121
67
176","29%
27%
30%","3
0
3","1
1
0","+2
-1
+3",0.94,0.64,1.23,198,107,289,18,5,13,20,11,9,11,4,7,-2,-6,+4,73%,54%,92%,121,67,176,29%,27%,30%,3,0,3,1,1,0,+2,-1,+3,Team Liquid
304,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,Redgar ,-,"0.73
0.60
0.86","137
151
124","11
6
5","18
10
8","14
6
8","-7
-4
-3","65%
62%
69%","85
92
79","26%
33%
19%","2
0
2","1
1
0","+1
-1
+2",0.73,0.60,0.86,137,151,124,11,6,5,18,10,8,14,6,8,-7,-4,-3,65%,62%,69%,85,92,79,26%,33%,19%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
305,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,crashies ,-,"1.26
0.89
1.63","190
153
229","18
6
12","17
9
8","11
3
8","+1
-3
+4","77%
69%
85%","130
91
168","31%
29%
32%","1
0
1","3
2
1","-2
-2
0",1.26,0.89,1.63,190,153,229,18,6,12,17,9,8,11,3,8,+1,-3,+4,77%,69%,85%,130,91,168,31%,29%,32%,1,0,1,3,2,1,-2,-2,0,NRG Esports
306,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,ardiis ,-,"1.00
0.39
1.61","182
82
284","18
4
14","18
11
7","4
0
4","0
-7
+7","54%
31%
77%","120
51
188","17%
33%
14%","1
0
1","7
6
1","-6
-6
0",1.00,0.39,1.61,182,82,284,18,4,14,18,11,7,4,0,4,0,-7,+7,54%,31%,77%,120,51,188,17%,33%,14%,1,0,1,7,6,1,-6,-6,0,NRG Esports
307,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,FiNESSE ,-,"0.99
1.13
0.85","225
259
191","21
12
9","20
11
9","8
3
5","+1
+1
0","69%
69%
69%","157
174
141","28%
25%
33%","3
0
3","3
1
2","0
-1
+1",0.99,1.13,0.85,225,259,191,21,12,9,20,11,9,8,3,5,+1,+1,0,69%,69%,69%,157,174,141,28%,25%,33%,3,0,3,3,1,2,0,-1,+1,NRG Esports
308,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,s0m ,-,"0.98
0.87
1.10","170
155
185","15
6
9","17
10
7","10
2
8","-2
-4
+2","62%
46%
77%","121
119
123","22%
20%
25%","3
1
2","3
2
1","0
-1
+1",0.98,0.87,1.10,170,155,185,15,6,9,17,10,7,10,2,8,-2,-4,+2,62%,46%,77%,121,119,123,22%,20%,25%,3,1,2,3,2,1,0,-1,+1,NRG Esports
309,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,All Maps,Victor ,-,"0.74
0.58
0.90","171
124
219","14
6
8","20
10
10","7
1
6","-6
-4
-2","77%
62%
92%","121
96
146","31%
30%
32%","1
0
1","1
1
0","0
-1
+1",0.74,0.58,0.90,171,124,219,14,6,8,20,10,10,7,1,6,-6,-4,-2,77%,62%,92%,121,96,146,31%,30%,32%,1,0,1,1,1,0,0,-1,+1,NRG Esports
310,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,nAts ,Killjoy,"1.26
0.95
1.58","287
282
292","26
12
14","18
12
6","6
2
4","+8
0
+8","81%
69%
92%","201
187
216","20%
21%
19%","5
2
3","0
0
0","+5
+2
+3",1.26,0.95,1.58,287,282,292,26,12,14,18,12,6,6,2,4,+8,0,+8,81%,69%,92%,201,187,216,20%,21%,19%,5,2,3,0,0,0,+5,+2,+3,Team Liquid
311,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,Sayf ,Jett,"1.18
0.91
1.45","214
209
221","21
10
11","14
10
4","1
1
0","+7
0
+7","77%
77%
77%","129
131
127","20%
21%
17%","5
2
3","6
5
1","-1
-3
+2",1.18,0.91,1.45,214,209,221,21,10,11,14,10,4,1,1,0,+7,0,+7,77%,77%,77%,129,131,127,20%,21%,17%,5,2,3,6,5,1,-1,-3,+2,Team Liquid
312,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,soulcas ,Skye,"1.03
1.01
1.05","168
186
151","16
9
7","16
9
7","3
1
2","0
0
0","73%
69%
77%","107
123
91","31%
45%
16%","2
1
1","1
1
0","+1
0
+1",1.03,1.01,1.05,168,186,151,16,9,7,16,9,7,3,1,2,0,0,0,73%,69%,77%,107,123,91,31%,45%,16%,2,1,1,1,1,0,+1,0,+1,Team Liquid
313,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,Jamppi ,Breach,"0.94
0.64
1.23","198
107
289","18
5
13","20
11
9","11
4
7","-2
-6
+4","73%
54%
92%","121
67
176","29%
27%
30%","3
0
3","1
1
0","+2
-1
+3",0.94,0.64,1.23,198,107,289,18,5,13,20,11,9,11,4,7,-2,-6,+4,73%,54%,92%,121,67,176,29%,27%,30%,3,0,3,1,1,0,+2,-1,+3,Team Liquid
314,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,Redgar ,Omen,"0.73
0.60
0.86","137
151
124","11
6
5","18
10
8","14
6
8","-7
-4
-3","65%
62%
69%","85
92
79","26%
33%
19%","2
0
2","1
1
0","+1
-1
+2",0.73,0.60,0.86,137,151,124,11,6,5,18,10,8,14,6,8,-7,-4,-3,65%,62%,69%,85,92,79,26%,33%,19%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
315,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,crashies ,Skye,"1.26
0.89
1.63","190
153
229","18
6
12","17
9
8","11
3
8","+1
-3
+4","77%
69%
85%","130
91
168","31%
29%
32%","1
0
1","3
2
1","-2
-2
0",1.26,0.89,1.63,190,153,229,18,6,12,17,9,8,11,3,8,+1,-3,+4,77%,69%,85%,130,91,168,31%,29%,32%,1,0,1,3,2,1,-2,-2,0,NRG Esports
316,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,ardiis ,Jett,"1.00
0.39
1.61","182
82
284","18
4
14","18
11
7","4
0
4","0
-7
+7","54%
31%
77%","120
51
188","17%
33%
14%","1
0
1","7
6
1","-6
-6
0",1.00,0.39,1.61,182,82,284,18,4,14,18,11,7,4,0,4,0,-7,+7,54%,31%,77%,120,51,188,17%,33%,14%,1,0,1,7,6,1,-6,-6,0,NRG Esports
317,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,FiNESSE ,Viper,"0.99
1.13
0.85","225
259
191","21
12
9","20
11
9","8
3
5","+1
+1
0","69%
69%
69%","157
174
141","28%
25%
33%","3
0
3","3
1
2","0
-1
+1",0.99,1.13,0.85,225,259,191,21,12,9,20,11,9,8,3,5,+1,+1,0,69%,69%,69%,157,174,141,28%,25%,33%,3,0,3,3,1,2,0,-1,+1,NRG Esports
318,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,s0m ,Harbor,"0.98
0.87
1.10","170
155
185","15
6
9","17
10
7","10
2
8","-2
-4
+2","62%
46%
77%","121
119
123","22%
20%
25%","3
1
2","3
2
1","0
-1
+1",0.98,0.87,1.10,170,155,185,15,6,9,17,10,7,10,2,8,-2,-4,+2,62%,46%,77%,121,119,123,22%,20%,25%,3,1,2,3,2,1,0,-1,+1,NRG Esports
319,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,1 Haven,Victor ,Killjoy,"0.74
0.58
0.90","171
124
219","14
6
8","20
10
10","7
1
6","-6
-4
-2","77%
62%
92%","121
96
146","31%
30%
32%","1
0
1","1
1
0","0
-1
+1",0.74,0.58,0.90,171,124,219,14,6,8,20,10,10,7,1,6,-6,-4,-2,77%,62%,92%,121,96,146,31%,30%,32%,1,0,1,1,1,0,0,-1,+1,NRG Esports
320,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,nAts ,Killjoy,"1.26
0.95
1.58","287
282
292","26
12
14","18
12
6","6
2
4","+8
0
+8","81%
69%
92%","201
187
216","20%
21%
19%","5
2
3","0
0
0","+5
+2
+3",1.26,0.95,1.58,287,282,292,26,12,14,18,12,6,6,2,4,+8,0,+8,81%,69%,92%,201,187,216,20%,21%,19%,5,2,3,0,0,0,+5,+2,+3,Team Liquid
321,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,Sayf ,Jett,"1.18
0.91
1.45","214
209
221","21
10
11","14
10
4","1
1
0","+7
0
+7","77%
77%
77%","129
131
127","20%
21%
17%","5
2
3","6
5
1","-1
-3
+2",1.18,0.91,1.45,214,209,221,21,10,11,14,10,4,1,1,0,+7,0,+7,77%,77%,77%,129,131,127,20%,21%,17%,5,2,3,6,5,1,-1,-3,+2,Team Liquid
322,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,soulcas ,Skye,"1.03
1.01
1.05","168
186
151","16
9
7","16
9
7","3
1
2","0
0
0","73%
69%
77%","107
123
91","31%
45%
16%","2
1
1","1
1
0","+1
0
+1",1.03,1.01,1.05,168,186,151,16,9,7,16,9,7,3,1,2,0,0,0,73%,69%,77%,107,123,91,31%,45%,16%,2,1,1,1,1,0,+1,0,+1,Team Liquid
323,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,Jamppi ,Breach,"0.94
0.64
1.23","198
107
289","18
5
13","20
11
9","11
4
7","-2
-6
+4","73%
54%
92%","121
67
176","29%
27%
30%","3
0
3","1
1
0","+2
-1
+3",0.94,0.64,1.23,198,107,289,18,5,13,20,11,9,11,4,7,-2,-6,+4,73%,54%,92%,121,67,176,29%,27%,30%,3,0,3,1,1,0,+2,-1,+3,Team Liquid
324,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,Redgar ,Omen,"0.73
0.60
0.86","137
151
124","11
6
5","18
10
8","14
6
8","-7
-4
-3","65%
62%
69%","85
92
79","26%
33%
19%","2
0
2","1
1
0","+1
-1
+2",0.73,0.60,0.86,137,151,124,11,6,5,18,10,8,14,6,8,-7,-4,-3,65%,62%,69%,85,92,79,26%,33%,19%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
325,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,crashies ,Skye,"1.26
0.89
1.63","190
153
229","18
6
12","17
9
8","11
3
8","+1
-3
+4","77%
69%
85%","130
91
168","31%
29%
32%","1
0
1","3
2
1","-2
-2
0",1.26,0.89,1.63,190,153,229,18,6,12,17,9,8,11,3,8,+1,-3,+4,77%,69%,85%,130,91,168,31%,29%,32%,1,0,1,3,2,1,-2,-2,0,NRG Esports
326,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,ardiis ,Jett,"1.00
0.39
1.61","182
82
284","18
4
14","18
11
7","4
0
4","0
-7
+7","54%
31%
77%","120
51
188","17%
33%
14%","1
0
1","7
6
1","-6
-6
0",1.00,0.39,1.61,182,82,284,18,4,14,18,11,7,4,0,4,0,-7,+7,54%,31%,77%,120,51,188,17%,33%,14%,1,0,1,7,6,1,-6,-6,0,NRG Esports
327,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,FiNESSE ,Viper,"0.99
1.13
0.85","225
259
191","21
12
9","20
11
9","8
3
5","+1
+1
0","69%
69%
69%","157
174
141","28%
25%
33%","3
0
3","3
1
2","0
-1
+1",0.99,1.13,0.85,225,259,191,21,12,9,20,11,9,8,3,5,+1,+1,0,69%,69%,69%,157,174,141,28%,25%,33%,3,0,3,3,1,2,0,-1,+1,NRG Esports
328,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,s0m ,Harbor,"0.98
0.87
1.10","170
155
185","15
6
9","17
10
7","10
2
8","-2
-4
+2","62%
46%
77%","121
119
123","22%
20%
25%","3
1
2","3
2
1","0
-1
+1",0.98,0.87,1.10,170,155,185,15,6,9,17,10,7,10,2,8,-2,-4,+2,62%,46%,77%,121,119,123,22%,20%,25%,3,1,2,3,2,1,0,-1,+1,NRG Esports
329,2023-06-19 23:00:00,"Team Liquid
NRG Esports",NRG Esports,2:1,BO3,2 Ascent,Victor ,Killjoy,"0.74
0.58
0.90","171
124
219","14
6
8","20
10
10","7
1
6","-6
-4
-2","77%
62%
92%","121
96
146","31%
30%
32%","1
0
1","1
1
0","0
-1
+1",0.74,0.58,0.90,171,124,219,14,6,8,20,10,10,7,1,6,-6,-4,-2,77%,62%,92%,121,96,146,31%,30%,32%,1,0,1,1,1,0,0,-1,+1,NRG Esports
